"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 25 04:59:57 GMT 2024","Mon Mar 25 04:59:58 GMT 2024","1221","Platform Admin","Users","Update User > Deactivate/Activate User","","","Deactivate User - Pending User",""
"passed","Mon Mar 25 05:01:23 GMT 2024","Mon Mar 25 05:01:26 GMT 2024","2959","Platform Admin","Keys","Create Key","","","Create Key - Empty Token Field",""
"passed","Mon Mar 25 05:00:23 GMT 2024","Mon Mar 25 05:00:23 GMT 2024","349","Platform Admin","Users","Reset Password","","","Reset Password - mismatched New Password And Confirm Password Value",""
"passed","Mon Mar 25 05:00:35 GMT 2024","Mon Mar 25 05:00:36 GMT 2024","966","Platform Admin","Beneficiaries","Create Beneficiary","","","Create Beneficiary - Non - existing Bank Id",""
"passed","Mon Mar 25 05:00:14 GMT 2024","Mon Mar 25 05:00:16 GMT 2024","1675","Platform Admin","Users","Resend User Invite","","","Resend User Invite - Pending and Valid",""
"passed","Mon Mar 25 05:03:13 GMT 2024","Mon Mar 25 05:03:14 GMT 2024","1416","Platform Admin","Subscriptions","Fetch Subscription Stats","","","Fetch Subscription Stats - Invslid Auth",""
"passed","Mon Mar 25 04:59:59 GMT 2024","Mon Mar 25 05:00:01 GMT 2024","1943","Platform Admin","Users","Update User > Deactivate/Activate User","","","Activate User - Valid",""
"passed","Mon Mar 25 05:01:02 GMT 2024","Mon Mar 25 05:01:03 GMT 2024","340","Platform Admin","Banks","Fetch Banks","","","Fetch Banks - No Token Copy 2",""
"passed","Mon Mar 25 05:03:37 GMT 2024","Mon Mar 25 05:03:37 GMT 2024","645","Platform Admin","Settings","Fetch Settings Categories","","","Fetch Settings Categories - No Authorization",""
"passed","Mon Mar 25 04:59:28 GMT 2024","Mon Mar 25 04:59:30 GMT 2024","1774","Platform Admin","Users","Update User (Me)","","","Update User (Me)",""
"passed","Mon Mar 25 05:00:51 GMT 2024","Mon Mar 25 05:00:52 GMT 2024","1413","Platform Admin","Beneficiaries","Fetch Beneficiary","","","Fetch Beneficiary - Invalid Beneficiary ID",""
