"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 18 01:38:25 GMT 2024","Mon Mar 18 01:38:27 GMT 2024","1481","Platform Admin","Users","Update User (Me)","","","Update User (Me)",""
"failed","Mon Mar 18 01:38:50 GMT 2024","Mon Mar 18 01:38:51 GMT 2024","1192","Platform Admin","Users","Update User > Deactivate/Activate User","","","Deactivate User - an Inactive user",""
"passed","Mon Mar 18 01:39:02 GMT 2024","Mon Mar 18 01:39:03 GMT 2024","878","Platform Admin","Users","Change User Password","","","Change User Password - Password Mis-match Copy",""
"passed","Mon Mar 18 01:39:09 GMT 2024","Mon Mar 18 01:39:09 GMT 2024","562","Platform Admin","Users","Password Reset","","","Password Reset",""
"passed","Mon Mar 18 01:38:23 GMT 2024","Mon Mar 18 01:38:24 GMT 2024","1333","Platform Admin","Users","Fetch Audit Trails (Me)","","","Fetch Audit Trails (Me)",""
"passed","Mon Mar 18 01:38:03 GMT 2024","Mon Mar 18 01:38:03 GMT 2024","351","Platform Admin","Auth","Login","","","Login - Invalid Email Field",""
"passed","Mon Mar 18 01:38:03 GMT 2024","Mon Mar 18 01:38:03 GMT 2024","300","Platform Admin","Auth","Login","","","Login - Empty Password Field",""
"passed","Mon Mar 18 01:38:07 GMT 2024","Mon Mar 18 01:38:08 GMT 2024","1218","Platform Admin","Roles","Fetch Roles","","","Fetch Roles",""
"passed","Mon Mar 18 01:38:21 GMT 2024","Mon Mar 18 01:38:22 GMT 2024","1228","Platform Admin","Users","Fetch User (Me)","","","Fetch User (Me)",""
"failed","Mon Mar 18 01:38:06 GMT 2024","Mon Mar 18 01:38:06 GMT 2024","313","Platform Admin","Auth","Login 2FA","","","Login (2FA) - Invalid Token",""
"passed","Mon Mar 18 01:38:44 GMT 2024","Mon Mar 18 01:38:45 GMT 2024","855","Platform Admin","Users","Update User > Update user role","","","Update user role - empty field",""
"failed","Mon Mar 18 01:38:57 GMT 2024","Mon Mar 18 01:38:58 GMT 2024","1010","Platform Admin","Users","Change User Password","","","Change User Password - Change Password again",""
"passed","Mon Mar 18 01:38:01 GMT 2024","Mon Mar 18 01:38:02 GMT 2024","1448","Platform Admin","Auth","Login","","","Login Invalid Credentials",""
"passed","Mon Mar 18 01:38:13 GMT 2024","Mon Mar 18 01:38:13 GMT 2024","296","Platform Admin","Roles","Get Permissions","","","Fetch Permissions - Invalid/ Expired Authorization",""
"passed","Mon Mar 18 01:38:24 GMT 2024","Mon Mar 18 01:38:24 GMT 2024","301","Platform Admin","Users","Fetch Audit Trails (Me)","","","Fetch Audit Trails (Me) - Invalid Token",""
"passed","Mon Mar 18 01:38:48 GMT 2024","Mon Mar 18 01:38:49 GMT 2024","936","Platform Admin","Users","Update User > Deactivate/Activate User","","","Deactivate User - Empty user ID",""
"passed","Mon Mar 18 01:38:15 GMT 2024","Mon Mar 18 01:38:17 GMT 2024","1484","Platform Admin","Roles","Create Role","","","Create Role",""
"failed","Mon Mar 18 01:38:56 GMT 2024","Mon Mar 18 01:38:57 GMT 2024","937","Platform Admin","Users","Change User Password","","","Change User Password",""
"passed","Mon Mar 18 01:38:12 GMT 2024","Mon Mar 18 01:38:13 GMT 2024","1093","Platform Admin","Roles","Get Permissions","","","Fetch Permissions - Valid",""
"passed","Mon Mar 18 01:38:42 GMT 2024","Mon Mar 18 01:38:43 GMT 2024","1107","Platform Admin","Users","Get User","","","Get User - Invalid User Id",""
"passed","Mon Mar 18 01:38:41 GMT 2024","Mon Mar 18 01:38:42 GMT 2024","1114","Platform Admin","Users","Get User","","","Get User - Valid",""
"passed","Mon Mar 18 01:38:27 GMT 2024","Mon Mar 18 01:38:28 GMT 2024","848","Platform Admin","Users","Update User (Me)","","","Update User (Me) - Empty Last Name",""
"failed","Mon Mar 18 01:38:54 GMT 2024","Mon Mar 18 01:38:55 GMT 2024","1201","Platform Admin","Users","Update User > Deactivate/Activate User","","","Activate User - Valid",""
"passed","Mon Mar 18 01:38:32 GMT 2024","Mon Mar 18 01:38:33 GMT 2024","1732","Platform Admin","Users","Create User","","","Create User - Valid",""
"passed","Mon Mar 18 01:39:01 GMT 2024","Mon Mar 18 01:39:01 GMT 2024","840","Platform Admin","Users","Change User Password","","","Change User Password - Empty New password",""
"passed","Mon Mar 18 01:39:10 GMT 2024","Mon Mar 18 01:39:10 GMT 2024","298","Platform Admin","Users","Password Reset","","","Password Reset - Empty Email Field",""
"passed","Mon Mar 18 01:38:09 GMT 2024","Mon Mar 18 01:38:11 GMT 2024","1169","Platform Admin","Roles","Fetch Roles with ID","","","Fetch Role - Invalid Role_Id",""
"passed","Mon Mar 18 01:38:22 GMT 2024","Mon Mar 18 01:38:22 GMT 2024","313","Platform Admin","Users","Fetch User (Me)","","","Fetch User (Me) - Expired Authorization",""
"passed","Mon Mar 18 01:38:31 GMT 2024","Mon Mar 18 01:38:32 GMT 2024","295","Platform Admin","Users","Update User (Me)","","","Update User (Me)- No Token",""
"passed","Mon Mar 18 01:38:15 GMT 2024","Mon Mar 18 01:38:15 GMT 2024","570","Platform Admin","Roles","Fetch Role Stats","","","Fetch Role Stats - No Token",""
"passed","Mon Mar 18 01:38:59 GMT 2024","Mon Mar 18 01:39:00 GMT 2024","848","Platform Admin","Users","Change User Password","","","Change User Password - Empty current password",""
"passed","Mon Mar 18 01:38:31 GMT 2024","Mon Mar 18 01:38:31 GMT 2024","300","Platform Admin","Users","Update User (Me)","","","Update User (Me)- Expired Token",""
"passed","Mon Mar 18 01:38:43 GMT 2024","Mon Mar 18 01:38:43 GMT 2024","550","Platform Admin","Users","Get User","","","Get User - No Authorization",""
"passed","Mon Mar 18 01:37:59 GMT 2024","Mon Mar 18 01:38:01 GMT 2024","2258","Platform Admin","Auth","Login","","","Valid Login with 2FA",""
